142
t_index	tf-idf
208	0.021418053515124
218	0.038935577901764704
277	0.036115100887886435
291	0.12346589672328483
311	0.0810717568289041
333	0.03499634439458249
376	0.024411973446416893
412	0.027598548894784254
413	0.03000002439283891
499	0.12062894390111005
557	0.0221201310091971
659	0.029664536862049555
660	0.02321505507927136
675	0.0810717568289041
723	0.04668865350251422
778	0.018736670879924183
996	0.052820747039289115
1236	0.041623994228962215
1408	0.04255386354653303
1560	0.032127256401624664
1669	0.02481007300695721
1682	0.0810717568289041
1698	0.0810717568289041
1763	0.04075686198238567
1806	0.03301433836306645
1845	0.026084143072229192
1863	0.0810717568289041
1917	0.0442402620183942
1996	0.02081145099395277
2008	0.02749848933415473
2127	0.0810717568289041
2317	0.04192653968541976
2468	0.07215955550655079
2508	0.07383792384055263
2576	0.027105860700007638
2781	0.024411973446416893
2911	0.031432082311020036
3035	0.04668865350251422
3100	0.04912184928938999
3139	0.05803405061174329
3141	0.06173294836164241
3339	0.04912184928938999
3470	0.0899839581512574
3476	0.0899839581512574
3573	0.05803405061174329
3661	0.06173294836164241
3666	0.03651075021713756
3937	0.03573126376768951
3988	0.056052044580227244
4088	0.041623994228962215
4183	0.06999268878916498
4195	0.03994453365390371
4454	0.07383792384055263
4505	0.1621435136578082
4587	0.1799679163025148
4815	0.03712803300889931
4949	0.025388968981624564
5168	0.15171690651289982
5304	0.03554355840993149
5765	0.020752335539696246
5845	0.1490071899142169
5852	0.03499634439458249
6093	0.07215955550655079
6373	0.033967188184790865
6390	0.10564149407857823
6414	0.12075653238247928
6449	0.028644457665449003
6454	0.01925104301623927
6646	0.020693490637664444
6667	0.033803395031528106
6866	0.1385809350271859
6950	0.0899839581512574
7027	0.03573126376768951
7289	0.0669462519340966
7358	0.5068365130934821
7362	0.018437643712899233
7514	0.05700489440195166
7562	0.024569737249674126
7589	0.01534392065644625
7898	0.06894294396224204
7996	0.014738745963000115
8015	0.022793457025468814
8047	0.04075686198238567
8233	0.04912184928938999
8251	0.04912184928938999
8254	0.05083874100777307
8311	0.06173294836164241
8409	0.11400978880390332
8433	0.059094230290058974
8440	0.22151377152165788
8444	0.07936955110715041
8490	0.04912184928938999
8491	0.04859697687592851
8496	0.03734055997407885
8560	0.04668865350251422
8794	0.00892394877739725
8798	0.028428358651725542
8803	0.04427075526491611
8864	0.04502730221023975
8961	0.044643465090042814
9059	0.1799679163025148
9064	0.1621435136578082
9341	0.05700489440195166
9404	0.05433515286184418
9441	0.03874820318403184
9477	0.04912184928938999
9528	0.01978685340454258
9572	0.0810717568289041
9685	0.10867030572368835
9784	0.18332465297051845
9855	0.05433515286184418
9969	0.03592175004654654
10094	0.024972829466919574
10419	0.04859697687592851
10461	0.039684775553575205
10719	0.03592175004654654
10758	0.041328404460340626
10772	0.07223020177577287
10806	0.04502730221023975
10807	0.056052044580227244
10922	0.05146371666530914
11119	0.08575877901428833
11224	0.05700489440195166
11353	0.025054986862437553
11487	0.0810717568289041
11719	0.044643465090042814
11841	0.015657535927320818
12082	0.06929046751359295
12170	0.06929046751359295
12377	0.24321527048671232
12413	0.0669462519340966
12428	0.04625276129643216
12504	0.10141018509458433
12614	0.05433515286184418
12676	0.013743740075147103
12682	0.056052044580227244
12726	0.0810717568289041
12736	0.049669063304738977
12838	0.07425606601779862
12869	0.05791089109257811
12937	0.07585845325644991
12981	0.0899839581512574
