188
t_index	tf-idf
9	0.10489186730115853
27	0.04102126114195598
73	0.03363293556652885
111	0.044823009272829006
112	0.047238161804288935
114	0.21759488599157528
157	0.04291367921937112
162	0.08964905668702375
202	0.04291367921937112
278	0.05237408243836893
287	0.047766312290613955
310	0.05347131585628988
407	0.07653279805503771
413	0.05822172913347945
530	0.07987102390446864
554	0.02887595199567465
557	0.05723872128237209
587	0.10694263171257976
592	0.07029964400303677
643	0.03469890932664171
660	0.06007197998442423
742	0.021208807029325746
749	0.048875746180663614
858	0.11552078305077909
917	0.07987102390446864
1040	0.021987861762792757
1074	0.1257510099470301
1252	0.18601105780371757
1279	0.02424178866322287
1539	0.09814681615250055
1616	0.036734390923022185
1642	0.06577593337220126
1720	0.059704344354268225
1855	0.07653279805503771
2008	0.03557796212937293
2019	0.05006449055706283
2021	0.06040648728003754
2063	0.023229440278127837
2103	0.05727817390672447
2146	0.0494595023221114
2160	0.11051097233577462
2209	0.04311532220947566
2221	0.08964905668702375
2348	0.060990243421485325
2373	0.05273184553888765
2576	0.03506997325380796
2695	0.06040648728003754
2739	0.08405172562023316
2823	0.05202385175500487
2849	0.06547909625739932
2869	0.05984252333961793
2906	0.04194057475691596
2924	0.09010796997663635
2972	0.07853011227565296
2976	0.04175260277949852
3134	0.04459971272548316
3272	0.027711002142197773
3384	0.055910114934733315
3485	0.0737537960568073
3504	0.08183038510241068
3581	0.0373450050812897
3858	0.07964165107439132
3993	0.03720221156074351
4099	0.03623557119124004
4135	0.029852172177134113
4186	0.045511466538903436
4195	0.051680842839933884
4206	0.056809541705720806
4247	0.027003008358314984
4259	0.0933611262017846
4307	0.08133460864119708
4449	0.055056833388901986
4858	0.08204252228391196
4972	0.10089880669958655
5064	0.05006449055706283
5078	0.04291367921937112
5110	0.03168632664441392
5164	0.09814681615250055
5246	0.04134772489467363
5294	0.04194057475691596
5310	0.023168168227267787
5315	0.021930988739869695
5384	0.08405172562023316
5524	0.03623557119124004
5595	0.2094963297534757
5688	0.09629894505937238
5689	0.047500141124169365
5721	0.06222305495743338
5851	0.11011366677780397
5852	0.04527880060634688
5854	0.07987102390446864
5856	0.031891703857962285
5904	0.06287550497351505
5916	0.07029964400303677
6087	0.03964849560804296
6184	0.03102163927082426
6432	0.02153823052673532
6563	0.04291367921937112
6606	0.07962804554953444
6759	0.05424519227282735
6807	0.0284504724596
6835	0.0933611262017846
7029	0.04120110443951373
7226	0.03088927153804344
7275	0.0659168747577876
7277	0.04975924634152902
7341	0.027711002142197773
7589	0.039704394041246566
7604	0.10383317530151583
7662	0.04331943940840484
7792	0.04647610445965314
7819	0.06658757448827592
7886	0.05273184553888765
7913	0.03952226697747659
7996	0.0190692128332578
8221	0.15819553661666294
8380	0.2521551768606995
8391	0.10770750875480964
8398	0.03610195326000636
8430	0.046726264707631894
8486	0.04803681163270462
8551	0.024772043690382106
8595	0.04916506378607534
8721	0.020309380258338255
8794	0.04618376053878054
8824	0.03720221156074351
8904	0.0933611262017846
9125	0.03596940002479544
9127	0.15974204780893728
9242	0.03386398571131259
9322	0.0730121410666614
9337	0.03273954812869966
9340	0.10489186730115853
9391	0.02000319965806965
9406	0.04373534464608465
9414	0.07811831558764983
9441	0.016711004117481377
9486	0.03050462219321578
9615	0.05237408243836893
9744	0.09447632360857787
9760	0.06222305495743338
9802	0.0494595023221114
9855	0.07029964400303677
9856	0.04967905992288752
9877	0.11642260840053244
9909	0.0635545928543788
9986	0.04138291327650804
10050	0.08098622131126189
10094	0.06462045025388401
10103	0.020779484027568088
10110	0.03506997325380796
10201	0.059297053389987864
10329	0.20213166396972254
10415	0.19066377856313638
10505	0.07252098452085924
10695	0.0650020569556638
10719	0.04647610445965314
10740	0.06834028280509473
10796	0.11868145336055926
11089	0.05309747219095995
11159	0.06834028280509473
11160	0.04066730432059854
11279	0.055478003808775406
11353	0.032416521610027574
11410	0.07384049968892836
11412	0.04527880060634688
11491	0.0650020569556638
11492	0.03948459927735764
11493	0.11214241799895303
11634	0.053547103427017385
11659	0.013789017677695685
11671	0.04975924634152902
11716	0.07029964400303677
11748	0.04459971272548316
11802	0.05309747219095995
11876	0.047238161804288935
12156	0.055910114934733315
12275	0.04120110443951373
12291	0.0509191047961055
12469	0.038844699501782105
12470	0.058768902903662844
12663	0.07987102390446864
12676	0.017781859140247172
12749	0.031283025849678264
12785	0.03386398571131259
12871	0.06426258663826157
12952	0.07252098452085924
12963	0.10100120016598468
