198
t_index	tf-idf
53	0.045153084224424225
65	0.026826385764871497
76	0.026727464013384238
81	0.026150060216762576
167	0.03851496941468491
230	0.022940577203561578
277	0.03459299139464005
333	0.10056415826530742
342	0.06266623892506558
423	0.03776833525404106
454	0.08619148814357
478	0.015462430605059155
498	0.07033183514385204
546	0.06845066299952593
554	0.0213778174897695
557	0.021187854466332843
567	0.03478102087668846
579	0.034407789530982495
656	0.041392097932764264
749	0.07236864652518021
778	0.0717879755092499
781	0.0456009769232411
908	0.034225331499762965
1169	0.057833559686314207
1351	0.05129850566081736
1397	0.0641247306562665
1408	0.04076038552525982
1531	0.043129578475167255
1607	0.17238297628714
1720	0.04420109082959694
1917	0.021187854466332843
2003	0.03556323240973039
2078	0.018092743410871623
2232	0.03285551085223707
2249	0.04869608797870232
2287	0.025508950104225867
2293	0.034225331499762965
2315	0.05615982012673965
2317	0.040159500898175125
2347	0.026150060216762576
2420	0.0456009769232411
2461	0.1301424190644542
2509	0.021570756556035683
2581	0.03253560476611355
2583	0.05774949320394746
2794	0.020338159521446537
2882	0.042057973168963
2911	0.030107343636562877
3083	0.03301863498333653
3158	0.04350855274093401
3206	0.06058172690198841
3239	0.03958657472088916
3305	0.04992868501329146
3314	0.028079910063369826
3403	0.0335024990217433
3533	0.03205568067823374
3552	0.057833559686314207
3657	0.08619148814357
3672	0.03958657472088916
3725	0.057833559686314207
3780	0.05248886759232253
3883	0.043129578475167255
4010	0.056659748881943556
4076	0.04076038552525982
4148	0.04705155649521211
4310	0.0520038461097843
4380	0.034225331499762965
4422	0.05997364704497851
4431	0.03269451912385218
4444	0.08619148814357
4454	0.49508161983558163
4682	0.03318394876540578
4708	0.014153006639592243
5054	0.020695161092986664
5232	0.02524408630792198
5434	0.04757570759152936
5444	0.17238297628714
5508	0.057833559686314207
5600	0.01623623265204734
5616	0.0726613177367937
5622	0.05368967130495142
5671	0.03903912051100217
5726	0.0335213860884358
5760	0.04654880539011282
5802	0.10103531467423975
5826	0.05368967130495142
5924	0.13988786264162725
5925	0.084115946337926
6026	0.05204513982146121
6057	0.04705155649521211
6066	0.03576680219901072
6087	0.02935308602049319
6343	0.03729459639285832
6386	0.08619148814357
6396	0.03776833525404106
6397	0.04757570759152936
6417	0.0335213860884358
6432	0.015945460822282133
6449	0.02743720640850739
6460	0.03459299139464005
6544	0.043129578475167255
6571	0.0776549010630428
6871	0.04929697260578702
7019	0.03318394876540578
7183	0.0335024990217433
7198	0.021506107106545685
7227	0.04240491700875003
7341	0.020515366777976766
7343	0.056603640849375546
7358	0.28319395242386275
7381	0.041392097932764264
7573	0.054602362253417046
7589	0.014697234735027995
7592	0.0505945602494902
7616	0.022305243066330343
7644	0.08619148814357
7677	0.014188549786476323
7825	0.041392097932764264
7893	0.054602362253417046
7912	0.04069187500281382
7913	0.0195064232076342
8009	0.04722095566687597
8015	0.02183280243862239
8216	0.09410311299042422
8241	0.04240491700875003
8288	0.03576680219901072
8371	0.057833559686314207
8423	0.052839976360065107
8440	0.07072594569079739
8447	0.08619148814357
8489	0.0776549010630428
8551	0.01833955912313851
8580	0.04654880539011282
8617	0.06066426669541177
8674	0.04654880539011282
8794	0.0598348759857347
8797	0.019765233344160575
8872	0.054602362253417046
8921	0.07112646481946078
8927	0.031190739936341003
8957	0.02376442598608202
8997	0.042057973168963
9107	0.18174518070596524
9151	0.07973941308611997
9241	0.05248886759232253
9266	0.026244433796161266
9328	0.02797043652613312
9353	0.056659748881943556
9369	0.02947563122905843
9391	0.014809026956606899
9441	0.024743412521797754
9456	0.10984949143169108
9471	0.06324582763529585
9477	0.04705155649521211
9589	0.05129850566081736
9784	0.04389955992592588
9969	0.034407789530982495
10457	0.0726613177367937
10458	0.08619148814357
10496	0.08619148814357
10508	0.06058172690198841
10744	0.02723021511848352
10749	0.02819036543915668
10758	0.03958657472088916
10772	0.03459299139464005
10829	0.04757570759152936
10894	0.023687211364205426
10922	0.04929472336975716
11101	0.08619148814357
11170	0.06637014676684141
11234	0.03556323240973039
11296	0.04472091034311731
11474	0.02819036543915668
11495	0.04654880539011282
11564	0.026826385764871497
11634	0.019821341376728585
11671	0.03683840750521497
11698	0.04654880539011282
11699	0.01692782159414574
11744	0.05368967130495142
11767	0.02819036543915668
11781	0.04812316180141636
11800	0.0912019538464822
11826	0.06222625838547862
11852	0.054602362253417046
11904	0.023383104756640283
11983	0.2906452709471748
12119	0.052839976360065107
12324	0.04172053584593298
12426	0.04076038552525982
12428	0.04430338927953792
12449	0.08619148814357
12505	0.040159500898175125
12675	0.02244362308225829
12676	0.026328990946233373
12762	0.0370643898427139
12768	0.034407789530982495
12840	0.025070622991790605
