41
t_index	tf-idf
393	0.17880019302918657
478	0.05389407627514364
504	0.15894153974201902
648	0.17880019302918657
769	0.20610075128796493
998	0.11285553820090455
1720	0.07703112859356746
1839	0.10316830496332316
2041	0.1639975136759872
2104	0.133358257047581
2135	0.18140257550262523
2347	0.09114565335288759
2480	0.12918739002271115
3041	0.09214012634470155
3754	0.22350581311460296
4067	0.14904604330987867
4083	0.07341415524401528
4195	0.133358257047581
5060	0.16224518203436494
5196	0.1420697290491872
5909	0.12762626655579523
6091	0.15587408051727866
6138	0.197486728055215
6315	0.15164842578331733
6430	0.07774459927141755
6933	0.1420697290491872
7275	0.08504659603703059
8565	0.18229130670577517
10106	0.3899693147834918
10151	0.15441881694185705
10189	0.15301127562176292
10213	0.13322326271871
10345	0.18417296666116492
10372	0.11451740370947328
10791	0.197486728055215
10804	0.12538613234389864
11105	0.1420697290491872
11465	0.1431565254330673
12385	0.14659245184934916
12785	0.08738329065437146
12973	0.15894153974201902
