124
t_index	tf-idf
76	0.1658948842134716
114	0.04761367283666385
200	0.05698358880941365
237	0.13267208045020953
367	0.08497709207003823
412	0.05469397902786816
571	0.14300364959700648
659	0.05878829221021056
742	0.09745823338410796
1040	0.03367937606191524
1130	0.07081115020212415
1140	0.06453267430186709
1252	0.05698358880941365
1279	0.14852709656083568
1428	0.11019051904414752
1460	0.05720230933483635
1800	0.052410590900549295
1806	0.06542682866887069
1921	0.07043916133634087
1998	0.06900324428957057
2063	0.035581133958134316
2160	0.06770900483943608
2277	0.10767978136935115
2291	0.0781415151691549
2386	0.03976098945419181
2441	0.08847308431595183
2727	0.060230986061477865
2774	0.11108226604332293
2781	0.04837891908003657
2966	0.05720230933483635
2972	0.0400955341034521
2983	0.10932427353509122
3314	0.05809646370183995
3480	0.10767978136935115
3496	0.04530875468291955
3505	0.059984792989179844
3581	0.05720230933483635
3855	0.08248918724292811
3866	0.06865656159803786
3923	0.05742292356801948
4197	0.07916088248963941
4453	0.06935470896192963
4458	0.08631849571186552
4708	0.029282132124118877
4844	0.09956533039117
5054	0.042817646941499574
5232	0.10445846447261026
5271	0.17832751782466177
5530	0.17832751782466177
5600	0.06718452436603686
5688	0.0491678608862962
5744	0.060479581055327226
5748	0.09252617756249168
5750	0.08923376124437309
5765	0.08225271619276579
5802	0.034839822482391536
5856	0.04884934692945426
6073	0.08370278730769189
6087	0.12146125060073762
6150	0.08497709207003823
6184	0.0475166465175405
6313	0.06453267430186709
6807	0.04357832386992083
6849	0.029429420307394896
7135	0.05529829473782386
7276	0.07764672710300749
7277	0.0762175234760517
7319	0.09734821222255423
7498	0.07764672710300749
7616	0.04614885664659655
7733	0.08631849571186552
7898	0.06831453250614526
8014	0.08308876278269836
8058	0.06542682866887069
8113	0.046724718099258655
8235	0.14300364959700648
8308	0.1373177767957158
8351	0.08077073048313779
8361	0.05809646370183995
8399	0.020855843668829675
8620	0.1251216027662041
8783	0.05469397902786816
8794	0.017685214868995398
8817	0.0908268290036407
8894	0.09342033192949528
8968	0.05509525952207376
9010	0.15033401456403722
9030	0.09530866121683515
9170	0.16066558371083414
9242	0.0518703420109987
9322	0.055917291608380756
9391	0.061278835658837044
9441	0.025596676844551167
9486	0.14017415429777597
9856	0.03804734993323964
9953	0.16066558371083414
10103	0.031828472658550024
10329	0.044230041870365784
10739	0.12234051130341261
10799	0.10932427353509122
11380	0.08631849571186552
11386	0.1423773004283889
11492	0.12095916211065445
11493	0.3006000192648634
11590	0.04965322384238291
11594	0.059984792989179844
11698	0.09630803576676984
11776	0.08022273549692971
11777	0.06935470896192963
12026	0.13267208045020953
12148	0.02730479147719928
12291	0.03899705432171797
12308	0.11108226604332293
12347	0.12234051130341261
12437	0.0735792257222084
12469	0.059499430033093124
12514	0.08773445912820463
12626	0.04195797266738729
12768	0.07118865021419445
12839	0.059499430033093124
12869	0.0765107149891062
12887	0.12196833507822903
12963	0.03867653707978058
12964	0.05469397902786816
