73
t_index	tf-idf
27	0.08452767961874114
114	0.1281063268708618
230	0.06385092986175867
401	0.10792110084953117
413	0.039990219137122786
656	0.11520738639155327
920	0.13095946135112685
949	0.12933424595221574
1019	0.06791356867007917
1190	0.158172048686439
1259	0.2398983519595695
1416	0.09787794424199732
1460	0.15390490379843053
1660	0.10012652011969123
1813	0.1019153690062897
2037	0.1019153690062897
2160	0.04554338800861407
2209	0.08884266453363307
2585	0.11431698590658851
2782	0.10380273510002587
2946	0.14082076877190247
2972	0.05393924992448157
3235	0.11177667642706535
3600	0.10792110084953117
3780	0.0730466145952117
3789	0.1161215336674301
3858	0.16410816681202425
3910	0.10941170488130128
3946	0.0561213450433036
4276	0.037658771790911684
4289	0.13553671603290898
4606	0.19575588848399464
4775	0.12109815393035119
4844	0.13394208008119582
5246	0.08520038500927886
5688	0.19843188992734256
5802	0.046868907827829445
6184	0.03196131850332674
6454	0.051323520191627024
7019	0.09236149406158643
7029	0.08489826151247994
7183	0.04662406042030319
7276	0.10445567848581287
7420	0.13896742599739692
7604	0.053489197621878745
7792	0.09576783254171271
8113	0.12571456166186198
8553	0.07439104147023495
8798	0.075790357854682
8850	0.12109815393035119
9142	0.13720916925143734
9241	0.1460932291904234
9322	0.07522375832137587
9528	0.05275199735308633
9856	0.20473557097088554
10020	0.1161215336674301
10061	0.2022395801686578
10201	0.1221864514096528
10329	0.11900254409682696
10333	0.15197575769750019
10481	0.06837062199212876
10758	0.11018204047535216
10922	0.06860145445574277
11186	0.058109060750801036
11578	0.1923782727478822
11634	0.05516910349644484
11810	0.10380273510002587
11827	0.238040066716407
12148	0.07346453935864655
12291	0.052461499925415066
12391	0.04736391269414979
12475	0.09898379792721952
12963	0.15609095474651496
