276
t_index	tf-idf
73	0.01894903509398075
101	0.023523713348445312
135	0.03101941149282284
208	0.015612575686210758
264	0.0379966579256969
334	0.036205998344380416
336	0.03662262118028169
412	0.020117814774584703
423	0.028742405586864708
499	0.029310608069867655
535	0.035056911690351925
554	0.03253783343745241
614	0.03960731939895249
638	0.0594882249292228
656	0.06300031276848195
659	0.0864952226640202
660	0.0169224903761091
744	0.021369333820391374
754	0.0379966579256969
778	0.21852793822846614
801	0.027376725926761998
916	0.028206690036065775
1040	0.012388117693758555
1130	0.026046113833037687
1181	0.027865835361847304
1192	0.04880011269423544
1218	0.052600322481864345
1239	0.05050891611719062
1258	0.01651492744478666
1447	0.023315427653246748
1587	0.059096824023320275
1680	0.16522165800066238
1733	0.03662262118028169
1792	0.059096824023320275
1845	0.038027793481565646
1885	0.03101941149282284
1908	0.04610382094040842
1917	0.01612435132474212
1919	0.029709496802924496
1964	0.02706428130932868
2088	0.030126119638825766
2106	0.04610382094040842
2188	0.07161421922264717
2196	0.037515913034278765
2224	0.02128602242244064
2322	0.035807109611323586
2400	0.07921463879790498
2406	0.1639301550340775
2496	0.03227093053862951
2583	0.04394843841908936
2643	0.05050891611719062
2704	0.05050891611719062
2781	0.017794977625432667
2805	0.029310608069867655
2907	0.059096824023320275
2923	0.037058628657130256
2924	0.05076747112832731
2976	0.023523713348445312
3041	0.040235629549169406
3115	0.041553413231807855
3264	0.03227093053862951
3298	0.059096824023320275
3359	0.03662262118028169
3403	0.025496024873202565
3609	0.08678401538444735
3707	0.04880011269423544
3723	0.14372824481018381
3788	0.04610382094040842
3866	0.025253602203369026
3888	0.037058628657130256
3930	0.03960731939895249
3946	0.015344772594265045
3980	0.025003654842785043
3993	0.020959990573638187
3998	0.021710188494609844
3999	0.052600322481864345
4004	0.0379966579256969
4015	0.17729047206996085
4067	0.032542615374493614
4183	0.025510398282238746
4247	0.015213686953153914
4262	0.04880011269423544
4318	0.043119122721737624
4332	0.014463489032182262
4374	0.03436233690330323
4423	0.024522909951366908
4453	0.07653119484671625
4528	0.036205998344380416
4540	0.059096824023320275
4595	0.020959990573638187
4682	0.025253602203369026
4754	0.039039116915949544
4783	0.0379966579256969
4861	0.11646941763061591
4864	0.044999902906606534
4870	0.04610382094040842
4906	0.12063661436431736
4909	0.06559332556477619
4935	0.16084881915242316
4952	0.04230361115277951
