107
t_index	tf-idf
81	0.02855796233445172
112	0.038192190374056474
208	0.022404425338468887
475	0.049799922852695626
700	0.053180032275393904
744	0.03066551309241247
779	0.049799922852695626
849	0.04485412645428138
1036	0.06437950501422221
1262	0.06315888397573635
1298	0.1587039691609459
1459	0.07002934706875542
1492	0.09412801544436161
1511	0.06616010290920904
1616	0.014849930626213472
1646	0.05630685779157579
1681	0.03259942040772168
1839	0.03232492673945455
2113	0.06315888397573635
2235	0.04794183908073637
2483	0.043540916093665144
2623	0.052554350955514355
2845	0.02737913034104031
3108	0.06616010290920904
3333	0.8303101446301923
3432	0.02428418473624151
3533	0.035007373360746497
4060	0.041784110834203525
4099	0.02929656405730133
4288	0.07935198458047295
4534	0.07248152148745388
4708	0.015456217965939304
4764	0.09412801544436161
4867	0.09412801544436161
5054	0.022600775145446
5246	0.01671487755232795
5688	0.02595265848662798
5726	0.03660804118143171
6073	0.04418150015513165
6184	0.012540542513648948
6260	0.06358438961504868
6432	0.03482744328644489
6442	0.02320763249737365
6449	0.05992725834523806
6606	0.032189752507111105
6670	0.02673635915493997
7131	0.055253316204866766
7159	0.07935198458047295
7202	0.1130137091850331
7341	0.022404425338468887
7356	0.06795606313928257
7357	0.051956487066246206
7362	0.019286757860197158
7439	0.022147006516028273
7440	0.09112434016481212
7850	0.053180032275393904
7996	0.030835027401301552
8015	0.07152951211539056
8043	0.03030999310933848
8312	0.027664294158939787
8399	0.011008503897278503
8402	0.09779826122316505
8794	0.009334925975711844
8797	0.021585219486889098
8861	0.0607067095570379
8927	0.034062788724085816
8930	0.028661025849544795
8946	0.06795606313928257
9076	0.032055923314311376
9125	0.05816272779957543
9127	0.06457595371658428
9328	0.030545959212723083
9336	0.038192190374056474
9353	0.06187698846723187
9412	0.11204416206553942
9448	0.03798366336126232
9471	0.034534757251958856
9477	0.05138407204532038
9528	0.02069810309663598
9781	0.023138835810768477
9977	0.07002934706875542
10184	0.06843655716389525
10185	0.07321608236286342
10259	0.06187698846723187
10547	0.049799922852695626
10556	0.029081363899787716
10715	0.029405469291242985
10755	0.06795606313928257
10768	0.039750096196586836
10789	0.051956487066246206
10859	0.041784110834203525
11097	0.04072868935051665
11105	0.04451360895230131
11210	0.018781069616144185
11699	0.018486538366747258
11841	0.032757233930743826
11883	0.038192190374056474
12148	0.014412502709749761
12470	0.04751482788577399
12518	0.064922946644972
12532	0.07240670250412044
12545	0.07248152148745388
12656	0.06616010290920904
12677	0.03798366336126232
12840	0.02737913034104031
13001	0.07211799333331499
13002	0.028764885229776486
